Tiempo[ms] �?Z[Ω] Z0[Ω] 
11.495 0.541553 31.3867 
11.496 0.541553 31.3933 
11.497 0.541553 31.3998 
11.498 0.541553 31.4063 
11.499 0.541553 31.4129 
11.5 0.541553 31.4194 
11.501 0.541553 31.426 
11.502 0.541553 31.39 
11.503 0.541553 31.354 
11.504 0.541553 31.354 
11.505 0.541553 31.318 
11.506 0.541553 31.318 
11.507 0.541553 31.318 
11.508 0.541553 31.318 
11.509 0.541553 31.318 
11.51 0.541553 31.354 
11.511 0.541553 31.3605 
11.512 0.541553 31.3671 
11.513 0.541553 31.3736 
11.514 0.541553 31.3802 
11.515 0.541553 31.3867 
11.516 0.541553 31.3933 
11.517 0.541553 31.3998 
11.518 0.541553 31.4063 
11.519 0.541553 31.4129 
11.52 0.541553 31.4194 
11.521 0.541553 31.426 
11.522 0.541553 31.39 
11.523 0.541553 31.39 
11.524 0.541553 31.354 
11.525 0.541553 31.318 
11.526 0.541553 31.318 
11.527 0.541553 31.318 
11.528 0.541553 31.318 
11.529 0.541553 31.354 
11.53 0.541553 31.354 
11.531 0.541553 31.354 
11.532 0.541553 31.39 
11.533 0.541553 31.426 
11.534 0.541553 31.426 
11.535 0.541553 31.426 
11.536 0.541553 31.462 
11.537 0.541553 31.462 
11.538 0.541553 31.462 
11.539 0.541553 31.426 
11.54 0.541553 31.426 
11.541 0.541553 31.4194 
11.542 0.541553 31.4129 
11.543 0.541553 31.4063 
11.544 0.541553 31.3998 
11.545 0.541553 31.3933 
11.546 0.541553 31.3867 
11.547 0.541553 31.3802 
11.548 0.541553 31.3736 
11.549 0.541553 31.3671 
11.55 0.541553 31.3605 
11.551 0.541553 31.354 
11.552 0.541553 31.39 
11.553 0.541553 31.426 
11.554 0.541553 31.426 
11.555 0.541553 31.426 
11.556 0.541553 31.462 
11.557 0.541553 31.462 
11.558 0.541553 31.462 
11.559 0.541553 31.426 
11.56 0.541553 31.426 
11.561 0.541553 31.426 
11.562 0.541553 31.39 
11.563 0.541553 31.354 
11.564 0.541553 31.354 
11.565 0.541553 31.318 
11.566 0.541553 31.318 
11.567 0.541553 31.318 
11.568 0.541553 31.318 
11.569 0.541553 31.354 
11.57 0.541553 31.354 
11.571 0.541553 31.354 
11.572 0.541553 31.354 
11.573 0.541553 31.354 
11.574 0.541553 31.354 
11.575 0.541553 31.354 
11.576 0.541553 31.354 
11.577 0.541553 31.354 
11.578 0.541553 31.354 
11.579 0.541553 31.354 
11.58 0.541553 31.354 
11.581 0.541553 31.354 
11.582 0.541553 31.318 
11.583 0.541553 31.318 
11.584 0.541553 31.282 
11.585 0.541553 31.282 
11.586 0.541553 31.246 
11.587 0.541553 31.246 
11.588 0.541553 31.282 
11.589 0.541553 31.282 
11.59 0.541553 31.318 
11.591 0.541553 31.318 
11.592 0.541553 31.354 
11.593 0.541553 31.354 
11.594 0.541553 31.39 
11.595 0.541553 31.39 
11.596 0.541553 31.39 
11.597 0.541553 31.39 
11.598 0.541553 31.39 
11.599 0.541553 31.39 
11.6 0.541553 31.39 
11.601 0.541553 31.3834 
11.602 0.541553 31.3769 
11.603 0.541553 31.3703 
11.604 0.541553 31.3638 
11.605 0.541553 31.3573 
11.606 0.541553 31.3507 
11.607 0.541553 31.3442 
11.608 0.541553 31.3376 
11.609 0.541553 31.3311 
11.61 0.541553 31.3245 
11.611 0.541553 31.318 
11.612 0.541553 31.354 
11.613 0.541553 31.354 
11.614 0.541553 31.39 
11.615 0.541553 31.39 
11.616 0.541553 31.39 
11.617 0.541553 31.39 
11.618 0.541553 31.39 
11.619 0.541553 31.39 
11.62 0.541553 31.354 
11.621 0.541553 31.3507 
11.622 0.541553 31.3474 
11.623 0.541553 31.3442 
11.624 0.541553 31.3409 
11.625 0.541553 31.3376 
11.626 0.541553 31.3343 
11.627 0.541553 31.3311 
11.628 0.541553 31.3278 
11.629 0.541553 31.3245 
11.63 0.541553 31.3213 
11.631 0.541553 31.318 
11.622 0.541553 31.318 
11.623 0.541553 31.318 
11.624 0.541553 31.282 
11.625 0.541553 31.282 
11.626 0.541553 31.282 
11.627 0.541553 31.282 
11.628 0.541553 31.282 
11.629 0.541553 31.318 
11.63 0.541553 31.318 
11.631 0.541553 31.3213 
11.632 0.541553 31.3245 
11.633 0.541553 31.3278 
11.634 0.541553 31.3311 
11.635 0.541553 31.3343 
11.636 0.541553 31.3376 
11.637 0.541553 31.3409 
11.638 0.541553 31.3442 
11.639 0.541553 31.3474 
11.64 0.541553 31.3507 
11.641 0.541553 31.354 
11.642 0.541553 31.354 
11.643 0.541553 31.318 
11.644 0.541553 31.318 
11.645 0.541553 31.282 
11.646 0.541553 31.282 
11.647 0.541553 31.282 
11.648 0.541553 31.282 
11.649 0.541553 31.318 
11.65 0.541553 31.318 
11.651 0.541553 31.354 
11.652 0.541553 31.354 
11.653 0.541553 31.39 
11.654 0.541553 31.39 
11.655 0.541553 31.39 
11.656 0.541553 31.426 
11.657 0.541553 31.426 
11.658 0.541553 31.39 
11.659 0.541553 31.39 
11.66 0.541553 31.39 
11.661 0.541553 31.3867 
11.662 0.541553 31.3834 
11.663 0.541553 31.3802 
11.664 0.541553 31.3769 
11.665 0.541553 31.3736 
11.666 0.541553 31.3703 
11.667 0.541553 31.3671 
11.668 0.541553 31.3638 
11.669 0.541553 31.3605 
11.67 0.541553 31.3573 
11.671 0.541553 31.354 
11.672 0.541553 31.354 
11.673 0.541553 31.354 
11.674 0.541553 31.39 
11.675 0.541553 31.39 
11.676 0.541553 31.426 
11.677 0.541553 31.39 
11.678 0.541553 31.39 
11.679 0.541553 31.39 
11.68 0.541553 31.39 
11.681 0.541553 31.3867 
11.682 0.541553 31.3834 
11.683 0.541553 31.3802 
11.684 0.541553 31.3769 
11.685 0.541553 31.3736 
11.686 0.541553 31.3703 
11.687 0.541553 31.3671 
11.688 0.541553 31.3638 
11.689 0.541553 31.3605 
11.69 0.541553 31.3573 
11.691 0.541553 31.354 
11.692 0.541553 31.354 
11.693 0.541553 31.354 
11.694 0.541553 31.39 
11.695 0.541553 31.426 
11.696 0.541553 31.426 
11.697 0.541553 31.426 
11.698 0.541553 31.39 
11.699 0.541553 31.39 
11.7 0.541553 31.39 
11.701 0.541553 31.354 
11.702 0.541553 31.318 
11.703 0.541553 31.318 
11.704 0.541553 31.318 
11.705 0.541553 31.282 
11.706 0.541553 31.282 
11.707 0.541553 31.282 
11.708 0.541553 31.282 
11.709 0.541553 31.318 
11.71 0.541553 31.318 
11.711 0.541553 31.3213 
11.712 0.541553 31.3245 
11.713 0.541553 31.3278 
11.714 0.541553 31.3311 
11.715 0.541553 31.3343 
11.716 0.541553 31.3376 
11.717 0.541553 31.3409 
11.718 0.541553 31.3442 
11.719 0.541553 31.3474 
11.72 0.541553 31.3507 
11.721 0.541553 31.354 
11.722 0.541553 31.318 
11.723 0.541553 31.318 
11.724 0.541553 31.318 
11.725 0.541553 31.282 
11.726 0.541553 31.282 
11.727 0.541553 31.282 
11.728 0.541553 31.318 
11.729 0.541553 31.318 
11.73 0.541553 31.318 
11.731 0.541553 31.354 
11.732 0.541553 31.39 
11.733 0.541553 31.39 
11.734 0.541553 31.39 
11.735 0.541553 31.426 
11.736 0.541553 31.426 
11.737 0.541553 31.426 
11.738 0.541553 31.426 
11.739 0.541553 31.39 
11.74 0.541553 31.39 
11.741 0.541553 31.3867 
11.742 0.541553 31.3834 
11.743 0.541553 31.3802 
11.744 0.541553 31.3769 
11.745 0.541553 31.3736 
11.746 0.541553 31.3703 
11.747 0.541553 31.3671 
11.748 0.541553 31.3638 
11.749 0.541553 31.3605 
11.75 0.541553 31.3573 
11.751 0.541553 31.354 
11.752 0.541553 31.39 
11.753 0.541553 31.39 
11.754 0.541553 31.39 
11.755 0.541553 31.426 
11.756 0.541553 31.426 
11.757 0.541553 31.426 
11.758 0.541553 31.39 
11.759 0.541553 31.39 
11.76 0.541553 31.354 
11.761 0.541553 31.354 
11.762 0.541553 31.318 
11.763 0.541553 31.318 
11.764 0.541553 31.282 
11.765 0.541553 31.282 
11.766 0.541553 31.282 
11.767 0.541553 31.282 
11.768 0.541553 31.282 
11.769 0.541553 31.318 
11.77 0.541553 31.318 
11.771 0.541553 31.318 
11.772 0.541553 31.318 
11.773 0.541553 31.318 
11.774 0.541553 31.318 
11.775 0.541553 31.318 
11.776 0.541553 31.318 
11.777 0.541553 31.318 
11.778 0.541553 31.318 
11.779 0.541553 31.318 
11.78 0.541553 31.318 
11.781 0.541553 31.318 
11.782 0.541553 31.318 
11.783 0.541553 31.282 
11.784 0.541553 31.282 
11.785 0.541553 31.246 
11.786 0.541553 31.246 
11.787 0.541553 31.282 
11.788 0.541553 31.282 
11.789 0.541553 31.282 
11.79 0.541553 31.282 
11.791 0.541553 31.282 
11.792 0.541553 31.282 
11.793 0.541553 31.282 
11.794 0.541553 31.282 
11.795 0.541553 31.282 
11.796 0.541553 31.282 
11.797 0.541553 31.282 
11.798 0.541553 31.282 
11.799 0.541553 31.282 
11.8 0.541553 31.282 
11.801 0.541553 31.282 
11.802 0.541553 31.282 
11.803 0.541553 31.282 
11.804 0.541553 31.246 
11.805 0.541553 31.246 
11.806 0.541553 31.246 
11.807 0.541553 31.246 
11.808 0.541553 31.282 
11.809 0.541553 31.282 
11.81 0.541553 31.282 
11.811 0.541553 31.318 
11.812 0.541553 31.318 
11.813 0.541553 31.354 
11.814 0.541553 31.354 
11.815 0.541553 31.39 
11.816 0.541553 31.39 
11.817 0.541553 31.354 
11.818 0.541553 31.354 
11.819 0.541553 31.354 
11.82 0.541553 31.318 
11.821 0.541553 31.318 
11.822 0.541553 31.318 
11.823 0.541553 31.318 
11.824 0.541553 31.318 
11.825 0.541553 31.318 
11.826 0.541553 31.318 
11.827 0.541553 31.318 
11.828 0.541553 31.318 
11.829 0.541553 31.318 
11.83 0.541553 31.318 
11.831 0.541553 31.318 
11.832 0.541553 31.318 
11.833 0.541553 31.354 
11.834 0.541553 31.354 
11.835 0.541553 31.39 
11.836 0.541553 31.39 
11.837 0.541553 31.354 
11.838 0.541553 31.354 
11.839 0.541553 31.354 
11.84 0.541553 31.318 
11.841 0.541553 31.282 
11.842 0.541553 31.282 
11.843 0.541553 31.246 
11.844 0.541553 31.246 
11.845 0.541553 31.246 
11.846 0.541553 31.246 
11.847 0.541553 31.246 
11.848 0.541553 31.246 
11.849 0.541553 31.282 
11.85 0.541553 31.282 
11.851 0.541553 31.282 
11.852 0.541553 31.282 
11.853 0.541553 31.282 
11.854 0.541553 31.282 
11.855 0.541553 31.282 
11.856 0.541553 31.282 
11.857 0.541553 31.282 
11.858 0.541553 31.282 
11.859 0.541553 31.282 
11.86 0.541553 31.282 
11.861 0.541553 31.282 
11.862 0.541553 31.282 
11.863 0.541553 31.246 
11.864 0.541553 31.246 
11.865 0.541553 31.246 
11.866 0.541553 31.246 
11.867 0.541553 31.246 
11.868 0.541553 31.246 
11.869 0.541553 31.282 
11.87 0.541553 31.282 
11.871 0.541553 31.318 
11.872 0.541553 31.318 
11.873 0.541553 31.354 
11.874 0.541553 31.39 
11.875 0.541553 31.39 
11.876 0.541553 31.39 
11.877 0.541553 31.354 
11.878 0.541553 31.354 
11.879 0.541553 31.354 
11.88 0.541553 31.318 
11.881 0.541553 31.318 
11.882 0.541553 31.318 
11.883 0.541553 31.318 
11.884 0.541553 31.318 
11.885 0.541553 31.318 
11.886 0.541553 31.318 
11.887 0.541553 31.318 
11.888 0.541553 31.318 
11.889 0.541553 31.318 
11.89 0.541553 31.318 
11.891 0.541553 31.318 
11.892 0.541553 31.354 
11.893 0.541553 31.354 
11.894 0.541553 31.354 
11.895 0.541553 31.39 
11.896 0.541553 31.39 
11.897 0.541553 31.354 
11.898 0.541553 31.354 
11.899 0.541553 31.354 
11.9 0.541553 31.318 
11.901 0.541553 31.282 
11.902 0.541553 31.282 
11.903 0.541553 31.282 
11.904 0.541553 31.246 
11.905 0.541553 31.246 
11.906 0.541553 31.246 
11.907 0.541553 31.246 
11.908 0.541553 31.282 
11.909 0.541553 31.282 
11.91 0.541553 31.282 
11.911 0.541553 31.282 
11.912 0.541553 31.282 
11.913 0.541553 31.282 
11.914 0.541553 31.282 
11.915 0.541553 31.282 
11.916 0.541553 31.282 
11.917 0.541553 31.282 
11.918 0.541553 31.282 
11.919 0.541553 31.282 
11.92 0.541553 31.282 
11.921 0.541553 31.282 
11.922 0.541553 31.282 
11.923 0.541553 31.282 
11.924 0.541553 31.246 
11.925 0.541553 31.246 
11.926 0.541553 31.246 
11.927 0.541553 31.246 
11.928 0.541553 31.282 
11.929 0.541553 31.282 
11.93 0.541553 31.318 
11.931 0.541553 31.318 
11.932 0.541553 31.318 
11.933 0.541553 31.318 
11.934 0.541553 31.318 
11.935 0.541553 31.318 
11.936 0.541553 31.318 
11.937 0.541553 31.318 
11.938 0.541553 31.318 
11.939 0.541553 31.318 
11.94 0.541553 31.318 
11.941 0.541553 31.318 
11.942 0.541553 31.282 
11.943 0.541553 31.282 
11.944 0.541553 31.246 
11.945 0.541553 31.246 
11.946 0.541553 31.246 
11.947 0.541553 31.246 
11.948 0.541553 31.282 
11.949 0.541553 31.282 
11.95 0.541553 31.318 
11.951 0.541553 31.318 
11.952 0.541553 31.354 
11.953 0.541553 31.354 
11.954 0.541553 31.39 
11.955 0.541553 31.39 
11.956 0.541553 31.39 
11.957 0.541553 31.39 
11.958 0.541553 31.354 
11.959 0.541553 31.354 
11.96 0.541553 31.318 
11.961 0.541553 31.3213 
11.962 0.541553 31.3245 
11.963 0.541553 31.3278 
11.964 0.541553 31.3311 
11.965 0.541553 31.3343 
11.966 0.541553 31.3376 
11.967 0.541553 31.3409 
11.968 0.541553 31.3442 
11.969 0.541553 31.3474 
11.97 0.541553 31.3507 
11.971 0.541553 31.354 
11.972 0.541553 31.354 
11.973 0.541553 31.39 
11.974 0.541553 31.39 
11.975 0.541553 31.39 
11.976 0.541553 31.39 
11.977 0.541553 31.39 
11.978 0.541553 31.39 
11.979 0.541553 31.354 
11.98 0.541553 31.318 
11.981 0.541553 31.318 
11.982 0.541553 31.282 
11.983 0.541553 31.282 
11.984 0.541553 31.282 
11.985 0.541553 31.246 
11.986 0.541553 31.282 
11.987 0.541553 31.282 
11.988 0.541553 31.282 
11.989 0.541553 31.318 
11.99 0.541553 31.318 
11.991 0.541553 31.318 
11.992 0.541553 31.318 
11.993 0.541553 31.318 
11.994 0.541553 31.318 
11.995 0.541553 31.318 
11.996 0.541553 31.318 
11.997 0.541553 31.318 
11.998 0.541553 31.318 
11.999 0.541553 31.318 
12 0.541553 31.318 
12.001 0.541553 31.318 
12.002 0.541553 31.282 
12.003 0.541553 31.282 
12.004 0.541553 31.282 
12.005 0.541553 31.246 
12.006 0.541553 31.282 
12.007 0.541553 31.282 
12.008 0.541553 31.282 
12.009 0.541553 31.318 
12.01 0.541553 31.318 
12.011 0.541553 31.354 
12.012 0.541553 31.354 
12.013 0.541553 31.39 
12.014 0.541553 31.39 
12.015 0.541553 31.39 
12.016 0.541553 31.39 
12.017 0.541553 31.39 
12.018 0.541553 31.39 
12.019 0.541553 31.354 
12.02 0.541553 31.318 
12.021 0.541553 31.3213 
12.022 0.541553 31.3245 
12.023 0.541553 31.3278 
12.024 0.541553 31.3311 
12.025 0.541553 31.3343 
12.026 0.541553 31.3376 
12.027 0.541553 31.3409 
12.028 0.541553 31.3442 
12.029 0.541553 31.3474 
12.03 0.541553 31.3507 
12.031 0.541553 31.354 
12.032 0.541553 31.354 
12.033 0.541553 31.39 
12.034 0.541553 31.39 
12.035 0.541553 31.39 
12.036 0.541553 31.39 
12.037 0.541553 31.39 
12.038 0.541553 31.39 
12.039 0.541553 31.354 
12.04 0.541553 31.318 
12.041 0.541553 31.318 
12.042 0.541553 31.282 
12.043 0.541553 31.282 
12.044 0.541553 31.246 
12.045 0.541553 31.282 
12.046 0.541553 31.282 
12.047 0.541553 31.282 
12.048 0.541553 31.282 
12.049 0.541553 31.318 
12.05 0.541553 31.354 
12.051 0.541553 31.3474 
12.052 0.541553 31.3409 
12.053 0.541553 31.3343 
12.054 0.541553 31.3278 
12.055 0.541553 31.3213 
12.056 0.541553 31.3147 
12.057 0.541553 31.3082 
12.058 0.541553 31.3016 
12.059 0.541553 31.2951 
12.06 0.541553 31.2885 
12.061 0.541553 31.282 
12.062 0.541553 31.282 
12.063 0.541553 31.282 
12.064 0.541553 31.246 
12.065 0.541553 31.246 
12.066 0.541553 31.282 
12.067 0.541553 31.282 
12.068 0.541553 31.282 
12.069 0.541553 31.318 
12.07 0.541553 31.318 
12.071 0.541553 31.3147 
12.072 0.541553 31.3114 
12.073 0.541553 31.3082 
12.074 0.541553 31.3049 
12.075 0.541553 31.3016 
12.076 0.541553 31.2983 
12.077 0.541553 31.2951 
12.078 0.541553 31.2918 
12.079 0.541553 31.2885 
12.08 0.541553 31.2853 
12.081 0.541553 31.282 
12.082 0.541553 31.282 
12.083 0.541553 31.282 
12.084 0.541553 31.246 
12.085 0.541553 31.246 
12.086 0.541553 31.246 
12.087 0.541553 31.282 
12.088 0.541553 31.282 
12.089 0.541553 31.282 
12.09 0.541553 31.318 
12.091 0.541553 31.354 
12.092 0.541553 31.354 
12.093 0.541553 31.39 
12.094 0.541553 31.39 
12.095 0.541553 31.39 
12.096 0.541553 31.39 
12.097 0.541553 31.354 
12.098 0.541553 31.354 
12.099 0.541553 31.318 
12.1 0.541553 31.318 
12.101 0.541553 31.318 
12.102 0.541553 31.318 
12.103 0.541553 31.318 
12.104 0.541553 31.318 
12.105 0.541553 31.318 
12.106 0.541553 31.318 
12.107 0.541553 31.318 
12.108 0.541553 31.318 
12.109 0.541553 31.318 
12.11 0.541553 31.318 
12.111 0.541553 31.318 
12.112 0.541553 31.354 
12.113 0.541553 31.354 
12.114 0.541553 31.39 
12.115 0.541553 31.39 
12.116 0.541553 31.354 
12.117 0.541553 31.354 
12.118 0.541553 31.354 
12.119 0.541553 31.318 
12.12 0.541553 31.318 
12.121 0.541553 31.282 
12.122 0.541553 31.246 
12.123 0.541553 31.246 
12.124 0.541553 31.246 
12.125 0.541553 31.246 
12.126 0.541553 31.246 
12.127 0.541553 31.282 
12.128 0.541553 31.282 
12.129 0.541553 31.318 
12.13 0.541553 31.318 
12.131 0.541553 31.3147 
12.132 0.541553 31.3114 
12.133 0.541553 31.3082 
12.134 0.541553 31.3049 
12.135 0.541553 31.3016 
12.136 0.541553 31.2983 
12.137 0.541553 31.2951 
12.138 0.541553 31.2918 
12.139 0.541553 31.2885 
12.14 0.541553 31.2853 
12.141 0.541553 31.282 
12.142 0.541553 31.282 
12.143 0.541553 31.246 
12.144 0.541553 31.246 
12.145 0.541553 31.246 
12.146 0.541553 31.246 
12.147 0.541553 31.282 
12.148 0.541553 31.282 
12.149 0.541553 31.318 
12.15 0.541553 31.318 
12.151 0.541553 31.318 
12.152 0.541553 31.354 
12.153 0.541553 31.354 
12.154 0.541553 31.39 
12.155 0.541553 31.39 
12.156 0.541553 31.354 
12.157 0.541553 31.354 
12.158 0.541553 31.354 
12.159 0.541553 31.318 
12.16 0.541553 31.282 
12.1619 0.541553 31.2885 
12.1638 0.541553 31.2951 
12.1657 0.541553 31.3016 
12.1676 0.541553 31.3082 
12.1695 0.541553 31.3147 
12.1715 0.541553 31.3213 
12.1734 0.541553 31.3278 
12.1753 0.541553 31.3343 
12.1772 0.541553 31.3409 
12.1791 0.541553 31.3474 
12.181 0.541553 31.354 
12.172 0.541553 31.354 
12.173 0.541553 31.354 
12.174 0.541553 31.39 
12.175 0.541553 31.39 
12.176 0.541553 31.354 
12.177 0.541553 31.354 
12.178 0.541553 31.354 
12.179 0.541553 31.318 
12.18 0.541553 31.282 
12.181 0.541553 31.282 
12.182 0.541553 31.246 
12.183 0.541553 31.246 
12.184 0.541553 31.246 
12.185 0.541553 31.246 
12.186 0.541553 31.246 
12.187 0.541553 31.282 
12.188 0.541553 31.282 
12.189 0.541553 31.318 
12.19 0.541553 31.318 
12.191 0.541553 31.3147 
12.192 0.541553 31.3114 
12.193 0.541553 31.3082 
12.194 0.541553 31.3049 
12.195 0.541553 31.3016 
12.196 0.541553 31.2983 
12.197 0.541553 31.2951 
12.198 0.541553 31.2918 
12.199 0.541553 31.2885 
12.2 0.541553 31.2853 
12.201 0.541553 31.282 
12.202 0.541553 31.246 
12.203 0.541553 31.246 
12.204 0.541553 31.246 
12.205 0.541553 31.246 
12.206 0.541553 31.246 
12.207 0.541553 31.282 
12.208 0.541553 31.282 
12.209 0.541553 31.318 
12.21 0.541553 31.318 
12.211 0.541553 31.3147 
12.212 0.541553 31.3114 
12.213 0.541553 31.3082 
12.214 0.541553 31.3049 
12.215 0.541553 31.3016 
12.216 0.541553 31.2983 
12.217 0.541553 31.2951 
12.218 0.541553 31.2918 
12.219 0.541553 31.2885 
12.22 0.541553 31.2853 
12.221 0.541553 31.282 
12.222 0.541553 31.282 
12.223 0.541553 31.246 
12.224 0.541553 31.246 
12.225 0.541553 31.246 
12.226 0.541553 31.282 
12.227 0.541553 31.282 
12.228 0.541553 31.282 
12.229 0.541553 31.318 
12.23 0.541553 31.318 
12.231 0.541553 31.318 
12.232 0.541553 31.354 
12.233 0.541553 31.39 
12.234 0.541553 31.39 
12.235 0.541553 31.39 
12.236 0.541553 31.354 
12.237 0.541553 31.354 
12.238 0.541553 31.354 
12.239 0.541553 31.318 
12.24 0.541553 31.282 
12.241 0.541553 31.2885 
12.242 0.541553 31.2951 
12.243 0.541553 31.3016 
12.244 0.541553 31.3082 
12.245 0.541553 31.3147 
12.246 0.541553 31.3213 
12.247 0.541553 31.3278 
12.248 0.541553 31.3343 
12.249 0.541553 31.3409 
12.25 0.541553 31.3474 
12.251 0.541553 31.354 
12.252 0.541553 31.354 
12.253 0.541553 31.39 
12.254 0.541553 31.39 
12.255 0.541553 31.39 
12.256 0.541553 31.354 
12.257 0.541553 31.354 
12.258 0.541553 31.354 
12.259 0.541553 31.318 
12.26 0.541553 31.282 
12.261 0.541553 31.282 
12.262 0.541553 31.246 
12.263 0.541553 31.246 
12.264 0.541553 31.246 
12.265 0.541553 31.246 
12.266 0.541553 31.282 
12.267 0.541553 31.282 
12.268 0.541553 31.282 
12.269 0.541553 31.318 
12.27 0.541553 31.354 
12.271 0.541553 31.3474 
12.272 0.541553 31.3409 
12.273 0.541553 31.3343 
12.274 0.541553 31.3278 
12.275 0.541553 31.3213 
12.276 0.541553 31.3147 
12.277 0.541553 31.3082 
12.278 0.541553 31.3016 
12.279 0.541553 31.2951 
12.28 0.541553 31.2885 
12.281 0.541553 31.282 
12.282 0.541553 31.246 
12.283 0.541553 31.246 
12.284 0.541553 31.246 
12.285 0.541553 31.246 
12.286 0.541553 31.246 
12.287 0.541553 31.282 
12.288 0.541553 31.282 
12.289 0.541553 31.318 
12.29 0.541553 31.318 
12.291 0.541553 31.354 
12.292 0.541553 31.354 
12.293 0.541553 31.39 
12.294 0.541553 31.39 
12.295 0.541553 31.39 
12.296 0.541553 31.354 
12.297 0.541553 31.354 
12.298 0.541553 31.318 
12.299 0.541553 31.318 
12.3 0.541553 31.318 
12.301 0.541553 31.3213 
12.302 0.541553 31.3245 
12.303 0.541553 31.3278 
12.304 0.541553 31.3311 
12.305 0.541553 31.3343 
12.306 0.541553 31.3376 
12.307 0.541553 31.3409 
12.308 0.541553 31.3442 
12.309 0.541553 31.3474 
12.31 0.541553 31.3507 
12.311 0.541553 31.354 
12.312 0.541553 31.354 
12.313 0.541553 31.39 
12.314 0.541553 31.39 
12.315 0.541553 31.39 
12.316 0.541553 31.354 
12.317 0.541553 31.354 
12.318 0.541553 31.354 
12.319 0.541553 31.318 
12.32 0.541553 31.282 
12.321 0.541553 31.282 
12.322 0.541553 31.246 
12.323 0.541553 31.246 
12.324 0.541553 31.246 
12.325 0.541553 31.246 
12.326 0.541553 31.282 
12.327 0.541553 31.282 
12.328 0.541553 31.282 
12.329 0.541553 31.318 
12.33 0.541553 31.354 
12.331 0.541553 31.3474 
12.332 0.541553 31.3409 
12.333 0.541553 31.3343 
12.334 0.541553 31.3278 
12.335 0.541553 31.3213 
12.336 0.541553 31.3147 
12.337 0.541553 31.3082 
12.338 0.541553 31.3016 
12.339 0.541553 31.2951 
12.34 0.541553 31.2885 
12.341 0.541553 31.282 
12.342 0.541553 31.282 
12.343 0.541553 31.246 
12.344 0.541553 31.246 
12.345 0.541553 31.282 
12.346 0.541553 31.282 
12.347 0.541553 31.282 
12.348 0.541553 31.282 
12.349 0.541553 31.318 
12.35 0.541553 31.354 
12.351 0.541553 31.3474 
12.352 0.541553 31.3409 
12.353 0.541553 31.3343 
12.354 0.541553 31.3278 
12.355 0.541553 31.3213 
12.356 0.541553 31.3147 
12.357 0.541553 31.3082 
12.358 0.541553 31.3016 
12.359 0.541553 31.2951 
12.36 0.541553 31.2885 
12.361 0.541553 31.282 
12.362 0.541553 31.282 
12.363 0.541553 31.246 
12.364 0.541553 31.246 
12.365 0.541553 31.246 
12.366 0.541553 31.282 
12.367 0.541553 31.282 
12.368 0.541553 31.318 
12.369 0.541553 31.318 
12.37 0.541553 31.354 
12.371 0.541553 31.354 
12.372 0.541553 31.39 
12.373 0.541553 31.39 
12.374 0.541553 31.39 
12.375 0.541553 31.39 
12.376 0.541553 31.39 
12.377 0.541553 31.354 
12.378 0.541553 31.354 
12.379 0.541553 31.318 
12.38 0.541553 31.318 
12.381 0.541553 31.3213 
12.382 0.541553 31.3245 
